date,id_reg,desc_reg,load_mwmed
2004-04-01 00:00:00,SE,SUDESTE,28607.88708471
2004-04-01 00:00:00,S,SUL,8275.77041529
2004-04-01 00:00:00,NE,NORDESTE,6548.66083333
2004-04-01 00:00:00,N,NORTE,3020.58333333
2004-04-02 00:00:00,N,NORTE,3004.42083333
2004-04-02 00:00:00,NE,NORDESTE,6560.83625
2004-04-02 00:00:00,S,SUL,8350.49916656
2004-04-02 00:00:00,SE,SUDESTE,28863.03791677
2004-04-03 00:00:00,N,NORTE,2943.0
2004-04-03 00:00:00,NE,NORDESTE,6177.83125
2004-04-03 00:00:00,S,SUL,7187.51582682
2004-04-03 00:00:00,SE,SUDESTE,26822.49583984
2004-04-04 00:00:00,N,NORTE,2868.35416667
2004-04-04 00:00:00,NE,NORDESTE,5644.69208333
2004-04-04 00:00:00,S,SUL,6062.13583522
2004-04-04 00:00:00,SE,SUDESTE,24051.05583145
2004-04-05 00:00:00,SE,SUDESTE,28429.13250407
2004-04-05 00:00:00,S,SUL,7975.25332926
2004-04-05 00:00:00,N,NORTE,3012.63333333
2004-04-05 00:00:00,NE,NORDESTE,6376.64083333
2004-04-06 00:00:00,N,NORTE,3002.61666667
2004-04-06 00:00:00,NE,NORDESTE,6522.7325
2004-04-06 00:00:00,S,SUL,8283.65124725
2004-04-06 00:00:00,SE,SUDESTE,29008.31125275
2004-04-07 00:00:00,N,NORTE,2977.37916667
2004-04-07 00:00:00,NE,NORDESTE,6472.40291667
2004-04-07 00:00:00,S,SUL,8387.46500081
2004-04-07 00:00:00,SE,SUDESTE,28785.89874919
2004-04-08 00:00:00,N,NORTE,2929.50833333
2004-04-08 00:00:00,NE,NORDESTE,6200.855
2004-04-08 00:00:00,S,SUL,8167.03958389
2004-04-08 00:00:00,SE,SUDESTE,28667.00333277
2004-04-09 00:00:00,SE,SUDESTE,23645.06000229
2004-04-09 00:00:00,S,SUL,5899.44208104
2004-04-09 00:00:00,NE,NORDESTE,5303.65125
2004-04-09 00:00:00,N,NORTE,2773.3125
2004-04-10 00:00:00,N,NORTE,2870.52083333
2004-04-10 00:00:00,NE,NORDESTE,5764.9425
2004-04-10 00:00:00,S,SUL,6147.5287527
2004-04-10 00:00:00,SE,SUDESTE,24720.64333064
2004-04-11 00:00:00,N,NORTE,2824.7
2004-04-11 00:00:00,NE,NORDESTE,5604.63708333
2004-04-11 00:00:00,S,SUL,5474.72791555
2004-04-11 00:00:00,SE,SUDESTE,22946.21625112
2004-04-12 00:00:00,N,NORTE,3035.9625
2004-04-12 00:00:00,NE,NORDESTE,6433.51625
2004-04-12 00:00:00,S,SUL,7743.5795842
2004-04-12 00:00:00,SE,SUDESTE,27959.47833247
2004-04-13 00:00:00,SE,SUDESTE,28802.27583786
2004-04-13 00:00:00,S,SUL,8247.87791214
2004-04-13 00:00:00,NE,NORDESTE,6560.85
2004-04-13 00:00:00,N,NORTE,2987.24583333
2004-04-14 00:00:00,N,NORTE,2912.76666667
2004-04-14 00:00:00,NE,NORDESTE,6482.9475
2004-04-14 00:00:00,S,SUL,8346.07791606
2004-04-14 00:00:00,SE,SUDESTE,28691.75375061
2004-04-15 00:00:00,N,NORTE,2914.78333333
2004-04-15 00:00:00,NE,NORDESTE,6478.71625
2004-04-15 00:00:00,S,SUL,8277.13583542
2004-04-15 00:00:00,SE,SUDESTE,28946.40958125
2004-04-16 00:00:00,N,NORTE,2930.175
2004-04-16 00:00:00,NE,NORDESTE,6517.36375
2004-04-16 00:00:00,S,SUL,8273.84958445
2004-04-16 00:00:00,SE,SUDESTE,29160.38208221
2004-04-17 00:00:00,S,SUL,7218.51416626
2004-04-17 00:00:00,SE,SUDESTE,27072.44541707
2004-04-17 00:00:00,N,NORTE,2846.26666667
2004-04-17 00:00:00,NE,NORDESTE,6189.68083333
2004-04-18 00:00:00,N,NORTE,2719.65833333
2004-04-18 00:00:00,NE,NORDESTE,5636.01416667
2004-04-18 00:00:00,S,SUL,5912.35624868
2004-04-18 00:00:00,SE,SUDESTE,24414.31416799
2004-04-19 00:00:00,N,NORTE,3016.49583333
2004-04-19 00:00:00,NE,NORDESTE,6294.08541667
2004-04-19 00:00:00,S,SUL,7657.05416748
2004-04-19 00:00:00,SE,SUDESTE,29003.49749919
2004-04-20 00:00:00,N,NORTE,2939.09583333
2004-04-20 00:00:00,NE,NORDESTE,6454.93
2004-04-20 00:00:00,S,SUL,7638.00541489
2004-04-20 00:00:00,SE,SUDESTE,29155.17875178
2004-04-21 00:00:00,SE,SUDESTE,25948.39666753
2004-04-21 00:00:00,S,SUL,6764.57249914
2004-04-21 00:00:00,N,NORTE,2802.22916667
2004-04-21 00:00:00,NE,NORDESTE,5874.91041667
2004-04-22 00:00:00,N,NORTE,2975.5375
2004-04-22 00:00:00,NE,NORDESTE,6295.96166667
2004-04-22 00:00:00,S,SUL,7906.09708664
2004-04-22 00:00:00,SE,SUDESTE,28800.34249669
2004-04-23 00:00:00,N,NORTE,2998.23333333
2004-04-23 00:00:00,NE,NORDESTE,6405.06291667
2004-04-23 00:00:00,S,SUL,7978.75083186
2004-04-23 00:00:00,SE,SUDESTE,28714.93333481
2004-04-24 00:00:00,N,NORTE,2878.6625
2004-04-24 00:00:00,NE,NORDESTE,6035.50541667
2004-04-24 00:00:00,S,SUL,6830.30916738
2004-04-24 00:00:00,SE,SUDESTE,26637.88499929
2004-04-25 00:00:00,SE,SUDESTE,23674.01458293
2004-04-25 00:00:00,S,SUL,5537.27375041
2004-04-25 00:00:00,N,NORTE,2761.89166667
2004-04-25 00:00:00,NE,NORDESTE,5559.78333333
2004-04-26 00:00:00,N,NORTE,2948.47083333
2004-04-26 00:00:00,NE,NORDESTE,6302.98708333
2004-04-26 00:00:00,S,SUL,7282.49541712
2004-04-26 00:00:00,SE,SUDESTE,26973.26916621
2004-04-27 00:00:00,N,NORTE,2944.89166667
2004-04-27 00:00:00,NE,NORDESTE,6402.07916667
2004-04-27 00:00:00,S,SUL,7688.44291529
2004-04-27 00:00:00,SE,SUDESTE,27692.10916804
2004-04-28 00:00:00,N,NORTE,2955.48333333
2004-04-28 00:00:00,NE,NORDESTE,6404.47791667
2004-04-28 00:00:00,S,SUL,7660.44625234
2004-04-28 00:00:00,SE,SUDESTE,27721.29374766
2004-04-29 00:00:00,SE,SUDESTE,27853.62500061
2004-04-29 00:00:00,S,SUL,7774.80458272
2004-04-29 00:00:00,N,NORTE,2960.00833333
2004-04-29 00:00:00,NE,NORDESTE,6416.18458333
2004-04-30 00:00:00,N,NORTE,2987.33333333
2004-04-30 00:00:00,NE,NORDESTE,6370.10208333
2004-04-30 00:00:00,S,SUL,7681.37374852
2004-04-30 00:00:00,SE,SUDESTE,27931.76875148
2004-05-01 00:00:00,SE,SUDESTE,23743.74875117
2004-05-01 00:00:00,S,SUL,5879.65958216
2004-05-01 00:00:00,N,NORTE,2817.45833333
2004-05-01 00:00:00,NE,NORDESTE,5544.34208333
2004-05-02 00:00:00,N,NORTE,2789.1125
2004-05-02 00:00:00,NE,NORDESTE,5424.32
2004-05-02 00:00:00,S,SUL,5402.36500209
2004-05-02 00:00:00,SE,SUDESTE,22769.44166458
2004-05-03 00:00:00,S,SUL,7434.14333257
2004-05-03 00:00:00,N,NORTE,2992.64583333
2004-05-03 00:00:00,NE,NORDESTE,6224.04291667
2004-05-03 00:00:00,SE,SUDESTE,27903.6408341
2004-05-04 00:00:00,SE,SUDESTE,28800.00291555
2004-05-04 00:00:00,S,SUL,7575.27000112
2004-05-04 00:00:00,NE,NORDESTE,6336.32625
2004-05-04 00:00:00,N,NORTE,2974.7375
2004-05-05 00:00:00,N,NORTE,2998.6375
2004-05-05 00:00:00,NE,NORDESTE,6303.59625
2004-05-05 00:00:00,S,SUL,7585.0570811
2004-05-05 00:00:00,SE,SUDESTE,28692.1841689
2004-05-06 00:00:00,N,NORTE,3025.68333333
2004-05-06 00:00:00,NE,NORDESTE,6359.02958333
2004-05-06 00:00:00,S,SUL,7517.42791565
2004-05-06 00:00:00,SE,SUDESTE,28821.54083435
2004-05-07 00:00:00,N,NORTE,3023.62916667
2004-05-07 00:00:00,NE,NORDESTE,6367.88208333
2004-05-07 00:00:00,S,SUL,7497.81916631
2004-05-07 00:00:00,SE,SUDESTE,28739.42291702
2004-05-08 00:00:00,SE,SUDESTE,25994.4558316
2004-05-08 00:00:00,S,SUL,6524.0691684
2004-05-08 00:00:00,N,NORTE,2907.81666667
2004-05-08 00:00:00,NE,NORDESTE,6017.02625
2004-05-09 00:00:00,N,NORTE,2800.98333333
2004-05-09 00:00:00,NE,NORDESTE,5530.9125
2004-05-09 00:00:00,S,SUL,5323.35583206
2004-05-09 00:00:00,SE,SUDESTE,22686.35791794
2004-05-10 00:00:00,N,NORTE,3009.13333333
2004-05-10 00:00:00,NE,NORDESTE,6396.6925
2004-05-10 00:00:00,S,SUL,7173.78333473
2004-05-10 00:00:00,SE,SUDESTE,26934.77916527
2004-05-11 00:00:00,N,NORTE,3031.4
2004-05-11 00:00:00,NE,NORDESTE,6483.325
2004-05-11 00:00:00,S,SUL,7510.59583359
2004-05-11 00:00:00,SE,SUDESTE,27843.55291641
2004-05-12 00:00:00,SE,SUDESTE,28145.83291611
2004-05-12 00:00:00,S,SUL,7647.80666723
2004-05-12 00:00:00,NE,NORDESTE,6517.26083333
2004-05-12 00:00:00,N,NORTE,3052.78333333
2004-05-13 00:00:00,N,NORTE,3067.50833333
2004-05-13 00:00:00,NE,NORDESTE,6437.60583333
2004-05-13 00:00:00,S,SUL,7673.12750102
2004-05-13 00:00:00,SE,SUDESTE,28376.73374898
2004-05-14 00:00:00,N,NORTE,3071.925
2004-05-14 00:00:00,NE,NORDESTE,6494.74541667
2004-05-14 00:00:00,S,SUL,7566.62083079
2004-05-14 00:00:00,SE,SUDESTE,28247.35291921
2004-05-15 00:00:00,N,NORTE,2988.90416667
2004-05-15 00:00:00,NE,NORDESTE,6141.61333333
2004-05-15 00:00:00,S,SUL,6563.54875209
2004-05-15 00:00:00,SE,SUDESTE,25928.78708125
2004-05-16 00:00:00,SE,SUDESTE,22497.6954158
2004-05-16 00:00:00,S,SUL,5316.37291753
2004-05-16 00:00:00,NE,NORDESTE,5669.43125
2004-05-16 00:00:00,N,NORTE,2871.83333333
2004-05-17 00:00:00,N,NORTE,3084.6125
2004-05-17 00:00:00,NE,NORDESTE,6354.79583333
2004-05-17 00:00:00,S,SUL,7116.1808316
2004-05-17 00:00:00,SE,SUDESTE,26590.43333506
2004-05-18 00:00:00,N,NORTE,3069.7125
2004-05-18 00:00:00,NE,NORDESTE,6398.62291667
2004-05-18 00:00:00,S,SUL,7439.41833628
2004-05-18 00:00:00,SE,SUDESTE,27589.80291372
2004-05-19 00:00:00,N,NORTE,3070.84166667
2004-05-19 00:00:00,NE,NORDESTE,6451.36666667
2004-05-19 00:00:00,S,SUL,7551.05416631
2004-05-19 00:00:00,SE,SUDESTE,27728.98166702
2004-05-20 00:00:00,S,SUL,7528.67666565
2004-05-20 00:00:00,SE,SUDESTE,27754.60708435
2004-05-20 00:00:00,N,NORTE,3076.69583333
2004-05-20 00:00:00,NE,NORDESTE,6382.17375
2004-05-21 00:00:00,N,NORTE,3054.62083333
2004-05-21 00:00:00,NE,NORDESTE,6344.66041667
2004-05-21 00:00:00,S,SUL,7584.13458745
2004-05-21 00:00:00,SE,SUDESTE,27699.44666255
2004-05-22 00:00:00,N,NORTE,2950.2
2004-05-22 00:00:00,NE,NORDESTE,5986.33166667
2004-05-22 00:00:00,S,SUL,6631.7216686
2004-05-22 00:00:00,SE,SUDESTE,25339.68624807
2004-05-23 00:00:00,N,NORTE,2845.85833333
2004-05-23 00:00:00,NE,NORDESTE,5547.70083333
2004-05-23 00:00:00,S,SUL,5626.42500198
2004-05-23 00:00:00,SE,SUDESTE,22918.49624802
2004-05-24 00:00:00,SE,SUDESTE,27359.01083359
2004-05-24 00:00:00,S,SUL,7392.40791641
2004-05-24 00:00:00,NE,NORDESTE,6216.7425
2004-05-24 00:00:00,N,NORTE,3071.77083333
2004-05-25 00:00:00,N,NORTE,3095.35416667
2004-05-25 00:00:00,NE,NORDESTE,6302.2775
2004-05-25 00:00:00,S,SUL,7620.30083171
2004-05-25 00:00:00,SE,SUDESTE,28289.52666829
2004-05-26 00:00:00,N,NORTE,3055.025
2004-05-26 00:00:00,NE,NORDESTE,6304.78208333
2004-05-26 00:00:00,S,SUL,7305.45375148
2004-05-26 00:00:00,SE,SUDESTE,27854.23624852
2004-05-27 00:00:00,N,NORTE,3052.75
2004-05-27 00:00:00,NE,NORDESTE,6423.67583333
2004-05-27 00:00:00,S,SUL,7349.53791417
2004-05-27 00:00:00,SE,SUDESTE,27108.25791916
2004-05-28 00:00:00,S,SUL,7341.7545815
2004-05-28 00:00:00,SE,SUDESTE,27146.76625183
2004-05-28 00:00:00,N,NORTE,3022.54583333
2004-05-28 00:00:00,NE,NORDESTE,6449.11125
2004-05-29 00:00:00,N,NORTE,2958.7375
2004-05-29 00:00:00,NE,NORDESTE,6026.395
2004-05-29 00:00:00,S,SUL,6487.91583201
2004-05-29 00:00:00,SE,SUDESTE,25359.05500132
2004-05-30 00:00:00,N,NORTE,2836.66666667
2004-05-30 00:00:00,NE,NORDESTE,5531.44583333
2004-05-30 00:00:00,S,SUL,5401.00583499
2004-05-30 00:00:00,SE,SUDESTE,22887.99833168
2004-05-31 00:00:00,N,NORTE,2984.05833333
2004-05-31 00:00:00,NE,NORDESTE,6265.91625
2004-05-31 00:00:00,S,SUL,7231.85249883
2004-05-31 00:00:00,SE,SUDESTE,27043.3445845
2004-06-01 00:00:00,S,SUL,7415.05874858
2004-06-01 00:00:00,SE,SUDESTE,27703.11166809
2004-06-01 00:00:00,N,NORTE,3021.74583333
2004-06-01 00:00:00,NE,NORDESTE,6199.78166667
2004-06-02 00:00:00,N,NORTE,3033.93333333
2004-06-02 00:00:00,NE,NORDESTE,6179.86166667
2004-06-02 00:00:00,S,SUL,7502.73291946
2004-06-02 00:00:00,SE,SUDESTE,28035.47958054
2004-06-03 00:00:00,S,SUL,7515.93416636
2004-06-03 00:00:00,SE,SUDESTE,27997.16875031
2004-06-03 00:00:00,N,NORTE,3006.1
2004-06-03 00:00:00,NE,NORDESTE,6313.97125
2004-06-04 00:00:00,N,NORTE,3035.29583333
2004-06-04 00:00:00,NE,NORDESTE,6299.19958333
2004-06-04 00:00:00,S,SUL,7488.77917053
2004-06-04 00:00:00,SE,SUDESTE,27528.07624613
2004-06-05 00:00:00,SE,SUDESTE,25207.73291321
2004-06-05 00:00:00,N,NORTE,2944.625
2004-06-05 00:00:00,NE,NORDESTE,6016.38125
2004-06-05 00:00:00,S,SUL,6527.48833679
2004-06-06 00:00:00,SE,SUDESTE,22318.91291684
2004-06-06 00:00:00,S,SUL,5401.90541649
2004-06-06 00:00:00,NE,NORDESTE,5514.41
2004-06-06 00:00:00,N,NORTE,2794.30833333
2004-06-07 00:00:00,N,NORTE,3028.1375
2004-06-07 00:00:00,NE,NORDESTE,6183.96125
2004-06-07 00:00:00,S,SUL,7249.97791486
2004-06-07 00:00:00,SE,SUDESTE,26370.64166847
2004-06-08 00:00:00,N,NORTE,3036.47916667
2004-06-08 00:00:00,NE,NORDESTE,6239.36833333
2004-06-08 00:00:00,S,SUL,7612.48874949
2004-06-08 00:00:00,SE,SUDESTE,27196.24708384
2004-06-09 00:00:00,N,NORTE,3032.83333333
2004-06-09 00:00:00,NE,NORDESTE,6305.45791667
2004-06-09 00:00:00,S,SUL,7561.46833633
2004-06-09 00:00:00,SE,SUDESTE,27667.54708033
2004-06-10 00:00:00,SE,SUDESTE,24884.0429188
2004-06-10 00:00:00,S,SUL,6345.40499786
2004-06-10 00:00:00,NE,NORDESTE,5850.97416667
2004-06-10 00:00:00,N,NORTE,2878.97083333
2004-06-11 00:00:00,N,NORTE,3050.03333333
2004-06-11 00:00:00,NE,NORDESTE,6120.17666667
2004-06-11 00:00:00,S,SUL,7118.50833227
2004-06-11 00:00:00,SE,SUDESTE,26567.58750107
2004-06-12 00:00:00,N,NORTE,2983.25833333
2004-06-12 00:00:00,NE,NORDESTE,5922.00708333
2004-06-12 00:00:00,S,SUL,6278.62291697
2004-06-12 00:00:00,SE,SUDESTE,25177.82124969
2004-06-13 00:00:00,N,NORTE,2873.4375
2004-06-13 00:00:00,NE,NORDESTE,5451.98
2004-06-13 00:00:00,S,SUL,5263.34625051
2004-06-13 00:00:00,SE,SUDESTE,22212.65624949
2004-06-14 00:00:00,SE,SUDESTE,26549.02083214
2004-06-14 00:00:00,S,SUL,7229.03416786
2004-06-14 00:00:00,NE,NORDESTE,6153.30958333
2004-06-14 00:00:00,N,NORTE,3047.60416667
2004-06-15 00:00:00,N,NORTE,3041.6375
2004-06-15 00:00:00,NE,NORDESTE,6196.09333333
2004-06-15 00:00:00,S,SUL,7503.13166784
2004-06-15 00:00:00,SE,SUDESTE,27593.21458216
2004-06-16 00:00:00,N,NORTE,3058.21666667
2004-06-16 00:00:00,NE,NORDESTE,6186.34791667
2004-06-16 00:00:00,S,SUL,7549.41374914
2004-06-16 00:00:00,SE,SUDESTE,27743.76541753
2004-06-17 00:00:00,N,NORTE,3072.22083333
2004-06-17 00:00:00,NE,NORDESTE,6222.87791667
2004-06-17 00:00:00,S,SUL,7588.14666784
2004-06-17 00:00:00,SE,SUDESTE,27839.71249883
2004-06-18 00:00:00,SE,SUDESTE,27853.36041534
2004-06-18 00:00:00,S,SUL,7502.12666799
2004-06-18 00:00:00,NE,NORDESTE,6177.84291667
2004-06-18 00:00:00,N,NORTE,3062.54166667
2004-06-19 00:00:00,N,NORTE,2945.5625
2004-06-19 00:00:00,NE,NORDESTE,5874.98791667
2004-06-19 00:00:00,S,SUL,6675.99542028
2004-06-19 00:00:00,SE,SUDESTE,25697.61707972
2004-06-20 00:00:00,N,NORTE,2853.85833333
2004-06-20 00:00:00,NE,NORDESTE,5415.93458333
2004-06-20 00:00:00,S,SUL,5493.56208516
2004-06-20 00:00:00,SE,SUDESTE,22865.89874817
2004-06-21 00:00:00,N,NORTE,3011.25416667
2004-06-21 00:00:00,NE,NORDESTE,6082.65166667
2004-06-21 00:00:00,S,SUL,7305.11583466
2004-06-21 00:00:00,SE,SUDESTE,27079.64749868
2004-06-22 00:00:00,SE,SUDESTE,27796.25791646
2004-06-22 00:00:00,S,SUL,7555.16666687
2004-06-22 00:00:00,NE,NORDESTE,6117.53875
2004-06-22 00:00:00,N,NORTE,2968.12916667
2004-06-23 00:00:00,N,NORTE,3035.08333333
2004-06-23 00:00:00,NE,NORDESTE,6034.67291667
2004-06-23 00:00:00,S,SUL,7620.65708338
2004-06-23 00:00:00,SE,SUDESTE,27764.10166662
2004-06-24 00:00:00,N,NORTE,3128.9875
2004-06-24 00:00:00,NE,NORDESTE,5604.015
2004-06-24 00:00:00,S,SUL,7629.74999847
2004-06-24 00:00:00,SE,SUDESTE,27870.97125153
2004-06-25 00:00:00,N,NORTE,3040.61666667
2004-06-25 00:00:00,NE,NORDESTE,5972.32458333
2004-06-25 00:00:00,S,SUL,7562.54791855
2004-06-25 00:00:00,SE,SUDESTE,28256.34083145
2004-06-26 00:00:00,SE,SUDESTE,26194.59416789
2004-06-26 00:00:00,S,SUL,6739.26874878
2004-06-26 00:00:00,NE,NORDESTE,5823.69291667
2004-06-26 00:00:00,N,NORTE,2973.74166667
2004-06-27 00:00:00,N,NORTE,2861.34166667
2004-06-27 00:00:00,NE,NORDESTE,5351.38041667
2004-06-27 00:00:00,S,SUL,5643.38625193
2004-06-27 00:00:00,SE,SUDESTE,23362.34624807
2004-06-28 00:00:00,N,NORTE,3042.51666667
2004-06-28 00:00:00,NE,NORDESTE,6037.43166667
2004-06-28 00:00:00,S,SUL,7373.61333313
2004-06-28 00:00:00,SE,SUDESTE,27650.5887502
2004-06-29 00:00:00,N,NORTE,3030.87916667
2004-06-29 00:00:00,NE,NORDESTE,5999.83125
2004-06-29 00:00:00,S,SUL,7644.02791687
2004-06-29 00:00:00,SE,SUDESTE,28103.01541646
2004-06-30 00:00:00,SE,SUDESTE,28295.9743345
2004-06-30 00:00:00,S,SUL,7704.6454155
2004-06-30 00:00:00,NE,NORDESTE,6151.395
2004-06-30 00:00:00,N,NORTE,3034.64166667
2004-07-01 00:00:00,N,NORTE,3016.34583333
2004-07-01 00:00:00,NE,NORDESTE,6133.65875
2004-07-01 00:00:00,S,SUL,7676.94708064
2004-07-01 00:00:00,SE,SUDESTE,28130.63086936
2004-07-02 00:00:00,N,NORTE,3059.95833333
2004-07-02 00:00:00,NE,NORDESTE,6058.01833333
2004-07-02 00:00:00,S,SUL,7642.89374649
2004-07-02 00:00:00,SE,SUDESTE,28100.80565351
2004-07-03 00:00:00,N,NORTE,2959.3625
2004-07-03 00:00:00,NE,NORDESTE,5745.1025
2004-07-03 00:00:00,S,SUL,6683.90666951
2004-07-03 00:00:00,SE,SUDESTE,26066.03571382
2004-07-04 00:00:00,SE,SUDESTE,23190.24708293
2004-07-04 00:00:00,S,SUL,5526.42958374
2004-07-04 00:00:00,NE,NORDESTE,5286.15291667
2004-07-04 00:00:00,N,NORTE,2827.325
2004-07-05 00:00:00,N,NORTE,3020.0125
2004-07-05 00:00:00,NE,NORDESTE,6035.8925
2004-07-05 00:00:00,S,SUL,7222.30166499
2004-07-05 00:00:00,SE,SUDESTE,27660.91255168
2004-07-06 00:00:00,N,NORTE,3032.40833333
2004-07-06 00:00:00,NE,NORDESTE,6197.23666667
2004-07-06 00:00:00,S,SUL,7419.07541494
2004-07-06 00:00:00,SE,SUDESTE,28243.6041684
2004-07-07 00:00:00,N,NORTE,2987.49166667
2004-07-07 00:00:00,NE,NORDESTE,6314.83833333
2004-07-07 00:00:00,S,SUL,7542.46333257
2004-07-07 00:00:00,SE,SUDESTE,28368.03375076
2004-07-08 00:00:00,NE,NORDESTE,6314.6625
2004-07-08 00:00:00,S,SUL,7487.29875066
2004-07-08 00:00:00,N,NORTE,3036.20833333
2004-07-08 00:00:00,SE,SUDESTE,28610.59083267
2004-07-09 00:00:00,SE,SUDESTE,26605.07874847
2004-07-09 00:00:00,S,SUL,7375.66125153
2004-07-09 00:00:00,NE,NORDESTE,6333.33458333
2004-07-09 00:00:00,N,NORTE,3021.71666667
2004-07-10 00:00:00,N,NORTE,2970.25
2004-07-10 00:00:00,NE,NORDESTE,6038.71833333
2004-07-10 00:00:00,S,SUL,6486.76374878
2004-07-10 00:00:00,SE,SUDESTE,25531.56666789
2004-07-11 00:00:00,N,NORTE,2875.325
2004-07-11 00:00:00,NE,NORDESTE,5525.15458333
2004-07-11 00:00:00,S,SUL,5138.74958272
2004-07-11 00:00:00,SE,SUDESTE,23017.12916728
2004-07-12 00:00:00,SE,SUDESTE,26755.15000084
2004-07-12 00:00:00,S,SUL,7191.83958249
2004-07-12 00:00:00,N,NORTE,3021.77916667
2004-07-12 00:00:00,NE,NORDESTE,6149.21041667
2004-07-13 00:00:00,N,NORTE,3083.05
2004-07-13 00:00:00,NE,NORDESTE,6200.8225
2004-07-13 00:00:00,S,SUL,7585.31416906
2004-07-13 00:00:00,SE,SUDESTE,27573.23166428
2004-07-14 00:00:00,SE,SUDESTE,27871.1716657
2004-07-14 00:00:00,S,SUL,7612.90625097
2004-07-14 00:00:00,N,NORTE,3030.20833333
2004-07-14 00:00:00,NE,NORDESTE,6272.57625
2004-07-15 00:00:00,N,NORTE,3050.42916667
2004-07-15 00:00:00,NE,NORDESTE,6235.475
2004-07-15 00:00:00,S,SUL,7699.77041585
2004-07-15 00:00:00,SE,SUDESTE,28255.31708415
2004-07-16 00:00:00,N,NORTE,3000.4
2004-07-16 00:00:00,NE,NORDESTE,6173.04708333
2004-07-16 00:00:00,S,SUL,7689.86249863
2004-07-16 00:00:00,SE,SUDESTE,28371.71000137
2004-07-17 00:00:00,N,NORTE,2903.17916667
2004-07-17 00:00:00,NE,NORDESTE,5892.81666667
2004-07-17 00:00:00,S,SUL,6631.89374888
2004-07-17 00:00:00,SE,SUDESTE,26047.96083445
2004-07-18 00:00:00,SE,SUDESTE,22910.78999919
2004-07-18 00:00:00,S,SUL,5497.59791748
2004-07-18 00:00:00,N,NORTE,2807.39583333
2004-07-18 00:00:00,NE,NORDESTE,5434.70125
2004-07-19 00:00:00,N,NORTE,2974.75416667
2004-07-19 00:00:00,NE,NORDESTE,6082.85625
2004-07-19 00:00:00,S,SUL,7389.08791707
2004-07-19 00:00:00,SE,SUDESTE,26902.50958293
2004-07-20 00:00:00,N,NORTE,3044.99166667
2004-07-20 00:00:00,NE,NORDESTE,6232.73041667
2004-07-20 00:00:00,S,SUL,7514.50249975
2004-07-20 00:00:00,SE,SUDESTE,27463.34625025
2004-07-21 00:00:00,N,NORTE,3064.44583333
2004-07-21 00:00:00,NE,NORDESTE,6249.19541667
2004-07-21 00:00:00,S,SUL,7482.55292033
2004-07-21 00:00:00,SE,SUDESTE,27015.43832967
2004-07-22 00:00:00,S,SUL,7454.52083628
2004-07-22 00:00:00,SE,SUDESTE,27029.12708038
2004-07-22 00:00:00,NE,NORDESTE,6204.96875
2004-07-22 00:00:00,N,NORTE,3049.775
2004-07-23 00:00:00,N,NORTE,3041.05833333
2004-07-23 00:00:00,NE,NORDESTE,6157.98416667
2004-07-23 00:00:00,S,SUL,7445.07458537
2004-07-23 00:00:00,SE,SUDESTE,27011.16041463
2004-07-24 00:00:00,N,NORTE,2911.1875
2004-07-24 00:00:00,NE,NORDESTE,5907.27
2004-07-24 00:00:00,S,SUL,6597.07333145
2004-07-24 00:00:00,SE,SUDESTE,25249.57625188
2004-07-25 00:00:00,N,NORTE,2816.48333333
2004-07-25 00:00:00,NE,NORDESTE,5401.71916667
2004-07-25 00:00:00,S,SUL,5379.58458338
2004-07-25 00:00:00,SE,SUDESTE,22391.05458328
2004-07-26 00:00:00,SE,SUDESTE,26388.3799973
2004-07-26 00:00:00,S,SUL,7198.69166936
2004-07-26 00:00:00,N,NORTE,3002.82916667
2004-07-26 00:00:00,NE,NORDESTE,5969.89041667
2004-07-27 00:00:00,N,NORTE,3035.95833333
2004-07-27 00:00:00,NE,NORDESTE,6086.51166667
2004-07-27 00:00:00,S,SUL,7474.16332942
2004-07-27 00:00:00,SE,SUDESTE,27244.62333725
2004-07-28 00:00:00,N,NORTE,3010.57916667
2004-07-28 00:00:00,NE,NORDESTE,6121.29208333
2004-07-28 00:00:00,S,SUL,7508.84791687
2004-07-28 00:00:00,SE,SUDESTE,27483.29416646
2004-07-29 00:00:00,N,NORTE,3072.87916667
2004-07-29 00:00:00,NE,NORDESTE,6188.53083333
2004-07-29 00:00:00,S,SUL,7559.51750148
2004-07-29 00:00:00,SE,SUDESTE,27623.36749852
2004-07-30 00:00:00,SE,SUDESTE,27682.21666799
2004-07-30 00:00:00,S,SUL,7629.31958201
2004-07-30 00:00:00,N,NORTE,3037.425
2004-07-30 00:00:00,NE,NORDESTE,6242.1025
2004-07-31 00:00:00,N,NORTE,2970.70833333
2004-07-31 00:00:00,NE,NORDESTE,5966.83083333
2004-07-31 00:00:00,S,SUL,6477.96375285
2004-07-31 00:00:00,SE,SUDESTE,25598.43416382
2004-08-01 00:00:00,N,NORTE,2873.39166667
2004-08-01 00:00:00,NE,NORDESTE,5474.2125
2004-08-01 00:00:00,S,SUL,5341.17750023
2004-08-01 00:00:00,SE,SUDESTE,22808.96874977
2004-08-02 00:00:00,N,NORTE,3056.16666667
2004-08-02 00:00:00,NE,NORDESTE,6129.655
2004-08-02 00:00:00,S,SUL,7228.74166748
2004-08-02 00:00:00,SE,SUDESTE,27126.90083252
2004-08-03 00:00:00,SE,SUDESTE,28080.04833664
2004-08-03 00:00:00,S,SUL,7455.85374669
